"makespan","totalCosts","vmType","provisioningRate","numVmsStart","numVmsTotal","numVmsUnused","capacityInterruptionRate","numInterruptions","daxFiles","schedulingPlanningAlgorithm"
"173.241537104072","0.0347","SPOT","1","5","5","0","0.1","0","Montage_1000.xml|","HEFT"
"163.708605178482","0.0347","SPOT","1","6","6","0","0.1","0","Montage_1000.xml|","HEFT"
"178.992797988939","0.0932","SPOT","1","5","6","0","0.1","1","Montage_1000.xml|","HEFT"
"162.755944670689","0.0344","SPOT","1","6","6","0","0.1","0","Montage_1000.xml|","HEFT"
"172.545884288587","0.0782","SPOT","1","5","7","0","0.1","0","Montage_1000.xml|","HEFT"
"168.16002586727","0.0478","SPOT","1","6","8","0","0.1","0","Montage_1000.xml|","HEFT"
"170.014985042735","0.0451","SPOT","1","6","8","0","0.1","0","Montage_1000.xml|","HEFT"
"173.934041528406","0.0368","SPOT","1","5","6","0","0.1","0","Montage_1000.xml|","HEFT"
"169.092031548517","0.0649","SPOT","1","6","9","0","0.1","3","Montage_1000.xml|","HEFT"
"166.776814655606","0.0513","SPOT","1","6","8","0","0.1","0","Montage_1000.xml|","HEFT"
"170.232907260785","0.093","SPOT","1","6","8","0","0.1","0","Montage_1000.xml|","HEFT"
"176.286011362494","0.0408","SPOT","1","5","6","0","0.1","1","Montage_1000.xml|","HEFT"
"200.456854901961","0.0304","SPOT","1","4","4","0","0.1","0","Montage_1000.xml|","HEFT"
"192.520969834088","0.0715","SPOT","1","4","6","0","0.1","1","Montage_1000.xml|","HEFT"
"180.659185897436","0.0364","SPOT","1","5","6","0","0.1","1","Montage_1000.xml|","HEFT"
"244.000730049086","0.1153","SPOT","1","5","8","0","0.1","1","Montage_1000.xml|","HEFT"
"175.602908119658","0.033","SPOT","1","5","5","0","0.1","0","Montage_1000.xml|","HEFT"
"172.961875590749","0.0433","SPOT","1","5","6","0","0.1","1","Montage_1000.xml|","HEFT"
"162.642346430367","0.0342","SPOT","1","6","6","0","0.1","0","Montage_1000.xml|","HEFT"
"168.354423051785","0.1065","SPOT","1","6","7","0","0.1","1","Montage_1000.xml|","HEFT"
"174.465161111111","0.033","SPOT","1","5","5","0","0.1","0","Montage_1000.xml|","HEFT"
"177.072680769231","0.0503","SPOT","1","5","6","0","0.1","1","Montage_1000.xml|","HEFT"
"168.895454147813","0.0395","SPOT","1","5","6","0","0.1","1","Montage_1000.xml|","HEFT"
"167.456223906486","0.0407","SPOT","1","6","7","0","0.1","1","Montage_1000.xml|","HEFT"
"174.373636048265","0.0517","SPOT","1","5","7","0","0.1","0","Montage_1000.xml|","HEFT"
"163.919853670186","0.0429","SPOT","1","6","7","0","0.1","1","Montage_1000.xml|","HEFT"
"166.8499971091","0.0818","SPOT","1","6","7","0","0.1","0","Montage_1000.xml|","HEFT"
"173.661534087481","0.0346","SPOT","1","5","5","0","0.1","0","Montage_1000.xml|","HEFT"
"191.364592548943","0.0905","SPOT","1","6","7","0","0.1","2","Montage_1000.xml|","HEFT"
"167.7544806685","0.0514","SPOT","1","6","7","0","0.1","1","Montage_1000.xml|","HEFT"
"163.283681850176","0.0346","SPOT","1","6","6","0","0.1","0","Montage_1000.xml|","HEFT"
"171.175415384615","0.1026","SPOT","1","6","9","0","0.1","0","Montage_1000.xml|","HEFT"
"169.36157139266","0.0988","SPOT","1","6","9","0","0.1","2","Montage_1000.xml|","HEFT"
"168.632150628456","0.0987","SPOT","1","6","8","0","0.1","0","Montage_1000.xml|","HEFT"
"165.849254927099","0.0453","SPOT","1","6","7","0","0.1","1","Montage_1000.xml|","HEFT"
"168.895335193564","0.0381","SPOT","1","6","7","0","0.1","0","Montage_1000.xml|","HEFT"
"179.857147008547","0.0402","SPOT","1","5","6","0","0.1","1","Montage_1000.xml|","HEFT"
"235.437234414279","0.0346","SPOT","1","5","6","0","0.1","1","Montage_1000.xml|","HEFT"
"166.709736978381","0.0805","SPOT","1","5","7","0","0.1","0","Montage_1000.xml|","HEFT"
"180.214210388181","0.1165","SPOT","1","5","7","0","0.1","0","Montage_1000.xml|","HEFT"
"177.831176495727","0.0414","SPOT","1","5","6","0","0.1","0","Montage_1000.xml|","HEFT"
"168.486687179487","0.0925","SPOT","1","6","8","0","0.1","0","Montage_1000.xml|","HEFT"
"198.591751633987","0.0302","SPOT","1","4","4","0","0.1","0","Montage_1000.xml|","HEFT"
"179.712853494218","0.0366","SPOT","1","5","6","0","0.1","0","Montage_1000.xml|","HEFT"
"202.34725","0.0308","SPOT","1","4","4","0","0.1","0","Montage_1000.xml|","HEFT"
"163.287852639517","0.0346","SPOT","1","6","6","0","0.1","0","Montage_1000.xml|","HEFT"
"164.887222724987","0.0479","SPOT","1","6","7","0","0.1","0","Montage_1000.xml|","HEFT"
"181.263913239872","0.0709","SPOT","1","5","7","0","0.1","0","Montage_1000.xml|","HEFT"
"163.777298391151","0.0345","SPOT","1","6","6","0","0.1","0","Montage_1000.xml|","HEFT"
"168.804259200603","0.0737","SPOT","1","6","8","0","0.1","0","Montage_1000.xml|","HEFT"
"170.545687839493","0.0671","SPOT","1","6","9","0","0.1","2","Montage_1000.xml|","HEFT"
"167.954443589743","0.0471","SPOT","1","6","7","0","0.1","0","Montage_1000.xml|","HEFT"
"175.120828858723","0.0329","SPOT","1","5","5","0","0.1","0","Montage_1000.xml|","HEFT"
"168.800977300151","0.0538","SPOT","1","6","8","0","0.1","2","Montage_1000.xml|","HEFT"
"168.132094972348","0.0541","SPOT","1","6","9","0","0.1","0","Montage_1000.xml|","HEFT"
"180.14724263449","0.052","SPOT","1","5","7","0","0.1","0","Montage_1000.xml|","HEFT"
"174.46406965812","0.0372","SPOT","1","5","6","0","0.1","0","Montage_1000.xml|","HEFT"
"186.17120741288","0.0394","SPOT","1","5","6","0","0.1","1","Montage_1000.xml|","HEFT"
"170.937440397184","0.052","SPOT","1","6","8","0","0.1","0","Montage_1000.xml|","HEFT"
"167.009051030669","0.043","SPOT","1","6","7","0","0.1","0","Montage_1000.xml|","HEFT"
"172.92158280543","0.0344","SPOT","1","5","5","0","0.1","0","Montage_1000.xml|","HEFT"
"167.406465359477","0.0355","SPOT","1","5","6","0","0.1","1","Montage_1000.xml|","HEFT"
"168.151845148316","0.0504","SPOT","1","6","8","0","0.1","2","Montage_1000.xml|","HEFT"
"168.214049241284","0.1101","SPOT","1","7","7","0","0.1","1","Montage_1000.xml|","HEFT"
"192.777980090498","0.0402","SPOT","1","4","5","0","0.1","0","Montage_1000.xml|","HEFT"
"184.484006110708","0.0393","SPOT","1","5","6","0","0.1","1","Montage_1000.xml|","HEFT"
"168.001491733502","0.045","SPOT","1","6","7","0","0.1","1","Montage_1000.xml|","HEFT"
"163.896347662142","0.0347","SPOT","1","6","6","0","0.1","0","Montage_1000.xml|","HEFT"
"181.592784615385","0.0419","SPOT","1","5","7","0","0.1","0","Montage_1000.xml|","HEFT"
"255.250650075416","0.0311","SPOT","1","4","5","0","0.1","0","Montage_1000.xml|","HEFT"
"172.895180957199","0.109","SPOT","1","7","10","0","0.1","3","Montage_1000.xml|","HEFT"
"177.488695726496","0.0511","SPOT","1","5","6","0","0.1","1","Montage_1000.xml|","HEFT"
"174.276479176063","0.0448","SPOT","1","5","7","0","0.1","0","Montage_1000.xml|","HEFT"
"178.698983031674","0.1232","SPOT","1","5","7","0","0.1","2","Montage_1000.xml|","HEFT"
"166.550675113122","0.0338","SPOT","1","5","5","0","0.1","0","Montage_1000.xml|","HEFT"
"169.024173453997","0.0902","SPOT","1","6","8","0","0.1","0","Montage_1000.xml|","HEFT"
"162.690916339869","0.0513","SPOT","1","6","7","0","0.1","0","Montage_1000.xml|","HEFT"
"168.387515359477","0.0449","SPOT","1","6","8","0","0.1","1","Montage_1000.xml|","HEFT"
"182.671374836602","0.0546","SPOT","1","5","7","0","0.15","0","Montage_1000.xml|","HEFT"
"356.06488034188","0.0284","SPOT","1","3","4","0","0.15","0","Montage_1000.xml|","HEFT"
"178.845950427351","0.0423","SPOT","1","5","6","0","0.15","1","Montage_1000.xml|","HEFT"
"180.626498541981","0.0395","SPOT","1","5","6","0","0.15","0","Montage_1000.xml|","HEFT"
"174.166347435898","0.0326","SPOT","1","5","5","0","0.15","0","Montage_1000.xml|","HEFT"
"182.000370058266","0.0861","SPOT","1","5","10","0","0.15","0","Montage_1000.xml|","HEFT"
"177.709842911011","0.1045","SPOT","1","5","6","0","0.15","1","Montage_1000.xml|","HEFT"
"187.745057189543","0.1069","SPOT","1","5","7","0","0.15","0","Montage_1000.xml|","HEFT"
"169.707493815988","0.049","SPOT","1","6","8","0","0.15","1","Montage_1000.xml|","HEFT"
"163.010111714429","0.0345","SPOT","1","6","6","0","0.15","0","Montage_1000.xml|","HEFT"
"230.490447335345","0.0403","SPOT","1","5","7","0","0.15","0","Montage_1000.xml|","HEFT"
"170.119651632084","0.0565","SPOT","1","6","9","0","0.15","0","Montage_1000.xml|","HEFT"
"171.003421493213","0.0481","SPOT","1","6","8","0","0.15","0","Montage_1000.xml|","HEFT"
"169.464722322775","0.0431","SPOT","1","6","7","0","0.15","1","Montage_1000.xml|","HEFT"
"168.424482180593","0.0567","SPOT","1","6","8","0","0.15","2","Montage_1000.xml|","HEFT"
"173.343200472374","0.0643","SPOT","1","5","8","0","0.15","1","Montage_1000.xml|","HEFT"
"168.444216566114","0.0476","SPOT","1","6","8","0","0.15","0","Montage_1000.xml|","HEFT"
"234.81754725993","0.0404","SPOT","1","5","8","0","0.15","0","Montage_1000.xml|","HEFT"
"168.867527727501","0.0646","SPOT","1","6","8","0","0.15","1","Montage_1000.xml|","HEFT"
"171.684623396148","0.1118","SPOT","1","5","7","1","0.15","2","Montage_1000.xml|","HEFT"
"181.305722674711","0.0474","SPOT","1","5","7","0","0.15","2","Montage_1000.xml|","HEFT"
"176.965884464555","0.0356","SPOT","1","5","6","0","0.15","0","Montage_1000.xml|","HEFT"
"176.620355128205","0.0394","SPOT","1","5","6","0","0.15","0","Montage_1000.xml|","HEFT"
"167.170530568124","0.0469","SPOT","1","6","7","0","0.15","1","Montage_1000.xml|","HEFT"
"182.975826885088","0.0383","SPOT","1","5","6","0","0.15","1","Montage_1000.xml|","HEFT"
"235.107783433887","0.033","SPOT","1","5","6","0","0.15","1","Montage_1000.xml|","HEFT"
"172.861969532428","0.0348","SPOT","1","5","5","0","0.15","0","Montage_1000.xml|","HEFT"
"163.071241855204","0.0343","SPOT","1","6","6","0","0.15","0","Montage_1000.xml|","HEFT"
"182.279091325199","0.1128","SPOT","1","5","5","0","0.15","1","Montage_1000.xml|","HEFT"
"169.126662594268","0.129","SPOT","1","6","9","0","0.15","2","Montage_1000.xml|","HEFT"
"170.695054524887","0.0556","SPOT","1","6","9","0","0.15","2","Montage_1000.xml|","HEFT"
"164.29574580191","0.0851","SPOT","1","6","7","0","0.15","0","Montage_1000.xml|","HEFT"
"177.969171417798","0.0339","SPOT","1","4","4","0","0.15","0","Montage_1000.xml|","HEFT"
"238.019964376579","0.1096","SPOT","1","5","7","0","0.15","1","Montage_1000.xml|","HEFT"
"181.401447868059","0.0547","SPOT","1","5","7","0","0.15","2","Montage_1000.xml|","HEFT"
"186.296756138178","0.0394","SPOT","1","5","7","0","0.15","2","Montage_1000.xml|","HEFT"
"163.6447182001","0.0389","SPOT","1","6","7","0","0.15","0","Montage_1000.xml|","HEFT"
"283.892417048445","0.0357","SPOT","1","4","6","0","0.15","2","Montage_1000.xml|","HEFT"
"170.843303192559","0.1356","SPOT","1","6","9","0","0.15","2","Montage_1000.xml|","HEFT"
"172.746328259938","0.058","SPOT","1","6","9","0","0.15","2","Montage_1000.xml|","HEFT"
"168.60989364002","0.0783","SPOT","1","6","10","0","0.15","1","Montage_1000.xml|","HEFT"
"233.555011563601","0.0773","SPOT","1","5","6","0","0.15","0","Montage_1000.xml|","HEFT"
"165.025400553042","0.0646","SPOT","1","6","8","0","0.15","1","Montage_1000.xml|","HEFT"
"171.596762242333","0.0952","SPOT","1","6","8","0","0.15","1","Montage_1000.xml|","HEFT"
"170.244018979387","0.0785","SPOT","1","6","9","0","0.15","0","Montage_1000.xml|","HEFT"
"166.213722775264","0.0695","SPOT","1","6","10","0","0.15","0","Montage_1000.xml|","HEFT"
"167.676871188644","0.1074","SPOT","1","6","11","0","0.15","0","Montage_1000.xml|","HEFT"
"164.016086576169","0.0345","SPOT","1","6","6","0","0.15","0","Montage_1000.xml|","HEFT"
"169.796839086738","0.0976","SPOT","1","6","9","0","0.15","0","Montage_1000.xml|","HEFT"
"169.617382302664","0.0441","SPOT","1","6","7","0","0.15","0","Montage_1000.xml|","HEFT"
"201.880895798573","0.123","SPOT","1","4","6","0","0.15","2","Montage_1000.xml|","HEFT"
"184.417804813194","0.1404","SPOT","1","4","7","0","0.15","3","Montage_1000.xml|","HEFT"
"168.891589115133","0.1251","SPOT","1","6","10","0","0.15","0","Montage_1000.xml|","HEFT"
"167.132115108094","0.0376","SPOT","1","6","7","0","0.15","0","Montage_1000.xml|","HEFT"
"172.981258936489","0.0616","SPOT","1","6","9","0","0.15","0","Montage_1000.xml|","HEFT"
"309.008962418301","0.0204","SPOT","1","4","5","0","0.15","1","Montage_1000.xml|","HEFT"
"167.774384188034","0.1157","SPOT","1","6","8","0","0.15","2","Montage_1000.xml|","HEFT"
"167.868205505279","0.037","SPOT","1","6","7","0","0.15","1","Montage_1000.xml|","HEFT"
"185.610870261438","0.0369","SPOT","1","5","6","0","0.15","1","Montage_1000.xml|","HEFT"
"169.762665284062","0.1275","SPOT","1","6","11","0","0.15","2","Montage_1000.xml|","HEFT"
"166.71409653092","0.0405","SPOT","1","5","6","0","0.15","0","Montage_1000.xml|","HEFT"
"234.785160256411","0.027","SPOT","1","5","6","0","0.15","1","Montage_1000.xml|","HEFT"
"181.43295130719","0.0318","SPOT","1","5","5","0","0.15","0","Montage_1000.xml|","HEFT"
"186.274442232278","0.0618","SPOT","1","4","6","0","0.15","0","Montage_1000.xml|","HEFT"
"174.196204700855","0.0328","SPOT","1","5","5","0","0.15","0","Montage_1000.xml|","HEFT"
"175.070403921569","0.0328","SPOT","1","5","5","0","0.15","0","Montage_1000.xml|","HEFT"
"163.727152388135","0.0344","SPOT","1","6","6","0","0.15","0","Montage_1000.xml|","HEFT"
"295.840363247864","0.0211","SPOT","1","3","3","0","0.15","0","Montage_1000.xml|","HEFT"
"233.495499120161","0.0265","SPOT","1","5","6","0","0.15","0","Montage_1000.xml|","HEFT"
"271.468579688287","0.0216","SPOT","1","4","4","0","0.15","0","Montage_1000.xml|","HEFT"
"181.305650326798","0.0317","SPOT","1","5","5","0","0.15","0","Montage_1000.xml|","HEFT"
"275.8595491453","0.0222","SPOT","1","4","4","0","0.15","0","Montage_1000.xml|","HEFT"
"193.870538159879","0.0327","SPOT","1","3","3","0","0.15","0","Montage_1000.xml|","HEFT"
"166.573734162896","0.0337","SPOT","1","5","5","0","0.15","0","Montage_1000.xml|","HEFT"
"168.371699396682","0.0372","SPOT","1","6","7","0","0.15","1","Montage_1000.xml|","HEFT"
"166.623746606335","0.0338","SPOT","1","5","5","0","0.15","0","Montage_1000.xml|","HEFT"
"426.053771241831","0.0182","SPOT","1","3","3","0","0.15","0","Montage_1000.xml|","HEFT"
"181.358995098039","0.0317","SPOT","1","5","5","0","0.15","0","Montage_1000.xml|","HEFT"
"178.271206837607","0.0321","SPOT","1","4","4","0","0.15","0","Montage_1000.xml|","HEFT"
"180.538534615385","0.0322","SPOT","1","4","4","0","0.15","0","Montage_1000.xml|","HEFT"
"272.743531422826","0.0217","SPOT","1","4","4","0","0.15","0","Montage_1000.xml|","HEFT"
"230.546412393163","0.0237","SPOT","1","5","5","0","0.15","0","Montage_1000.xml|","HEFT"
"162.901261085973","0.0342","SPOT","1","6","6","0","0.15","0","Montage_1000.xml|","HEFT"
"198.995759477125","0.0302","SPOT","1","4","4","0","0.15","0","Montage_1000.xml|","HEFT"
"209.499254901961","0.0299","SPOT","1","3","3","0","0.15","0","Montage_1000.xml|","HEFT"
"189.005714705883","0.0315","SPOT","1","4","4","0","0.15","0","Montage_1000.xml|","HEFT"
"167.684202513826","0.034","SPOT","1","5","5","0","0.15","0","Montage_1000.xml|","HEFT"
"184.737744193062","0.061","SPOT","1","4","6","0","0.15","0","Montage_1000.xml|","HEFT"
"175.828887581699","0.0328","SPOT","1","5","5","0","0.15","0","Montage_1000.xml|","HEFT"
"165.223751055807","0.0476","SPOT","1","6","7","0","0.15","0","Montage_1000.xml|","HEFT"
"184.762012745099","0.1085","SPOT","1","5","6","0","0.15","1","Montage_1000.xml|","HEFT"
"163.701331774761","0.0346","SPOT","1","6","6","0","0.15","0","Montage_1000.xml|","HEFT"
"176.963804273504","0.0334","SPOT","1","5","5","0","0.15","0","Montage_1000.xml|","HEFT"
"163.877908169935","0.0396","SPOT","1","6","7","0","0.15","1","Montage_1000.xml|","HEFT"
"163.122940824535","0.0346","SPOT","1","6","6","0","0.15","0","Montage_1000.xml|","HEFT"
"166.646947033685","0.0339","SPOT","1","5","5","0","0.15","0","Montage_1000.xml|","HEFT"
"172.228800377074","0.0898","SPOT","1","5","6","0","0.15","0","Montage_1000.xml|","HEFT"
"272.2578020362","0.0225","SPOT","1","3","3","0","0.15","0","Montage_1000.xml|","HEFT"
"224.967613461672","0.0423","SPOT","1","3","4","0","0.15","1","Montage_1000.xml|","HEFT"
"166.801906435395","0.0335","SPOT","1","5","5","0","0.15","0","Montage_1000.xml|","HEFT"
"163.20188381096","0.0346","SPOT","1","6","6","0","0.15","0","Montage_1000.xml|","HEFT"
"172.86556965812","0.1085","SPOT","1","5","7","0","0.15","1","Montage_1000.xml|","HEFT"
"174.547682905983","0.0332","SPOT","1","5","5","0","0.15","0","Montage_1000.xml|","HEFT"
"163.102630869784","0.0751","SPOT","1","6","7","0","0.15","0","Montage_1000.xml|","HEFT"
"174.456385897436","0.0329","SPOT","1","5","5","0","0.15","0","Montage_1000.xml|","HEFT"
"237.928770990448","0.084","SPOT","1","5","6","0","0.15","1","Montage_1000.xml|","HEFT"
"172.900418778281","0.0346","SPOT","1","5","5","0","0.15","0","Montage_1000.xml|","HEFT"
"181.334455882353","0.0317","SPOT","1","5","5","0","0.15","0","Montage_1000.xml|","HEFT"
"235.417407742585","0.0294","SPOT","1","5","6","0","0.15","1","Montage_1000.xml|","HEFT"
"163.689150326797","0.0348","SPOT","1","6","6","0","0.15","0","Montage_1000.xml|","HEFT"
"169.810003041729","0.0474","SPOT","1","6","7","0","0.15","0","Montage_1000.xml|","HEFT"
"162.621895173454","0.0344","SPOT","1","6","6","0","0.15","0","Montage_1000.xml|","HEFT"
"166.581342357969","0.0338","SPOT","1","5","5","0","0.15","0","Montage_1000.xml|","HEFT"
"275.560400452489","0.0228","SPOT","1","3","3","0","0.15","0","Montage_1000.xml|","HEFT"
"163.999664630467","0.0344","SPOT","1","6","6","0","0.15","0","Montage_1000.xml|","HEFT"
"351.465923076924","0.02","SPOT","1","3","3","0","0.15","0","Montage_1000.xml|","HEFT"
"162.96575751634","0.0343","SPOT","1","6","6","0","0.15","0","Montage_1000.xml|","HEFT"
"241.631166289594","0.0228","SPOT","1","4","4","0","0.15","0","Montage_1000.xml|","HEFT"
"206.366307189542","0.0882","SPOT","1","4","5","0","0.15","1","Montage_1000.xml|","HEFT"
"169.098084816491","0.0548","SPOT","1","6","8","0","0.15","0","Montage_1000.xml|","HEFT"
"174.34885520362","0.0348","SPOT","1","5","5","0","0.15","0","Montage_1000.xml|","HEFT"
"179.213284992459","0.0982","SPOT","1","5","7","0","0.15","0","Montage_1000.xml|","HEFT"
"310.221986928105","0.0206","SPOT","1","4","4","0","0.15","0","Montage_1000.xml|","HEFT"
"172.896968024133","0.0345","SPOT","1","5","5","0","0.15","0","Montage_1000.xml|","HEFT"
"169.468921644042","0.1037","SPOT","1","6","7","0","0.15","1","Montage_1000.xml|","HEFT"
"170.073320789341","0.0447","SPOT","1","5","6","0","0.15","1","Montage_1000.xml|","HEFT"
"168.738055279035","0.0408","SPOT","1","6","7","0","0.15","1","Montage_1000.xml|","HEFT"
"180.724102429889","0.0594","SPOT","1","5","7","0","0.15","1","Montage_1000.xml|","HEFT"
"169.421848743087","0.0582","SPOT","1","5","7","0","0.15","1","Montage_1000.xml|","HEFT"
"182.943322222223","0.0708","SPOT","1","5","7","0","0.15","0","Montage_1000.xml|","HEFT"
"174.61392513826","0.0499","SPOT","1","5","7","0","0.15","1","Montage_1000.xml|","HEFT"
"272.177803418804","0.0216","SPOT","1","4","4","0","0.15","0","Montage_1000.xml|","HEFT"
"194.57323800905","0.0327","SPOT","1","3","3","0","0.15","0","Montage_1000.xml|","HEFT"
"165.558263348416","0.0346","SPOT","1","6","6","0","0.15","0","Montage_1000.xml|","HEFT"
"173.125468174962","0.0347","SPOT","1","5","5","0","0.15","0","Montage_1000.xml|","HEFT"
"168.778052538964","0.0412","SPOT","1","6","7","0","0.15","0","Montage_1000.xml|","HEFT"
"178.477871367522","0.0319","SPOT","1","4","4","0","0.15","0","Montage_1000.xml|","HEFT"
"204.711505555556","0.0389","SPOT","1","4","5","0","0.15","0","Montage_1000.xml|","HEFT"
"182.64240882353","0.0317","SPOT","1","5","5","0","0.15","0","Montage_1000.xml|","HEFT"
"191.448601282052","0.0339","SPOT","1","4","4","0","0.15","0","Montage_1000.xml|","HEFT"
"168.966765585721","0.0402","SPOT","1","6","7","0","0.15","1","Montage_1000.xml|","HEFT"
"309.107228758172","0.0206","SPOT","1","4","4","0","0.15","0","Montage_1000.xml|","HEFT"
"191.247137254902","0.0318","SPOT","1","4","4","0","0.15","0","Montage_1000.xml|","HEFT"
"174.056545701358","0.0327","SPOT","1","5","5","0","0.15","0","Montage_1000.xml|","HEFT"
"162.83510331825","0.0345","SPOT","1","6","6","0","0.15","0","Montage_1000.xml|","HEFT"
"236.249240824535","0.0838","SPOT","1","5","6","0","0.15","1","Montage_1000.xml|","HEFT"
"169.555710457516","0.0415","SPOT","1","6","7","0","0.15","1","Montage_1000.xml|","HEFT"
"171.138304399196","0.0501","SPOT","1","5","7","0","0.15","2","Montage_1000.xml|","HEFT"
"174.144030467572","0.0328","SPOT","1","5","5","0","0.15","0","Montage_1000.xml|","HEFT"
"163.051566842634","0.0385","SPOT","1","6","7","0","0.15","0","Montage_1000.xml|","HEFT"
"210.336372222222","0.0301","SPOT","1","3","3","0","0.15","0","Montage_1000.xml|","HEFT"
"162.838457667169","0.0343","SPOT","1","6","6","0","0.15","0","Montage_1000.xml|","HEFT"
"277.723923076924","0.0222","SPOT","1","4","4","0","0.15","0","Montage_1000.xml|","HEFT"
"316.363248743625","0.1031","SPOT","1","4","6","0","0.15","2","Montage_1000.xml|","HEFT"
"169.377073227752","0.034","SPOT","1","5","5","0","0.15","0","Montage_1000.xml|","HEFT"
"194.440773856209","0.035","SPOT","1","4","5","0","0.15","0","Montage_1000.xml|","HEFT"
"169.136972850679","0.0436","SPOT","1","6","7","0","0.15","0","Montage_1000.xml|","HEFT"
"163.664283408748","0.0343","SPOT","1","6","6","0","0.15","0","Montage_1000.xml|","HEFT"
"181.479834640523","0.0364","SPOT","1","5","6","0","0.15","0","Montage_1000.xml|","HEFT"
"174.449828154852","0.0328","SPOT","1","5","5","0","0.15","0","Montage_1000.xml|","HEFT"
"168.066849924585","0.0552","SPOT","1","6","8","0","0.15","0","Montage_1000.xml|","HEFT"
"174.457621794872","0.033","SPOT","1","5","5","0","0.15","0","Montage_1000.xml|","HEFT"
"163.156877878331","0.0346","SPOT","1","6","6","0","0.15","0","Montage_1000.xml|","HEFT"
"170.466772839457","0.077","SPOT","1","7","8","0","0.15","1","Montage_1000.xml|","HEFT"
"180.11143712918","0.0487","SPOT","1","5","6","0","0.15","1","Montage_1000.xml|","HEFT"
"274.037813474109","0.1386","SPOT","1","4","5","0","0.15","1","Montage_1000.xml|","HEFT"
"275.053273504274","0.022","SPOT","1","4","4","0","0.15","0","Montage_1000.xml|","HEFT"
"230.662813851182","0.0237","SPOT","1","5","5","0","0.15","0","Montage_1000.xml|","HEFT"
"171.01749638009","0.0481","SPOT","1","6","7","0","0.15","1","Montage_1000.xml|","HEFT"
"372.163920576738","0.1232","SPOT","1","3","4","0","0.15","1","Montage_1000.xml|","HEFT"
"168.788537305178","0.0403","SPOT","1","6","7","0","0.15","1","Montage_1000.xml|","HEFT"
"180.278702664656","0.1111","SPOT","1","5","6","0","0.15","1","Montage_1000.xml|","HEFT"
"196.737606410257","0.0334","SPOT","1","3","3","0","0.15","0","Montage_1000.xml|","HEFT"
"171.639600930116","0.0564","SPOT","1","5","6","0","0.15","0","Montage_1000.xml|","HEFT"
"278.453647058825","0.1364","SPOT","1","4","5","0","0.15","0","Montage_1000.xml|","HEFT"
"178.367479034691","0.0389","SPOT","1","5","6","0","0.15","0","Montage_1000.xml|","HEFT"
"195.60507008547","0.0304","SPOT","1","3","3","0","0.15","0","Montage_1000.xml|","HEFT"
"209.312811111112","0.0447","SPOT","1","4","6","0","0.15","2","Montage_1000.xml|","HEFT"
"181.94089347565","0.0886","SPOT","1","5","8","0","0.15","1","Montage_1000.xml|","HEFT"
"162.960874912016","0.0342","SPOT","1","6","6","0","0.15","0","Montage_1000.xml|","HEFT"
"169.131209326294","0.0431","SPOT","1","6","7","0","0.2","1","Montage_1000.xml|","HEFT"
"230.63569004525","0.0237","SPOT","1","5","5","0","0.2","0","Montage_1000.xml|","HEFT"
"163.787133509301","0.0344","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","HEFT"
"171.262967533877","0.0409","SPOT","1","6","7","0","0.2","0","Montage_1000.xml|","HEFT"
"169.712378733032","0.0975","SPOT","1","6","8","0","0.2","0","Montage_1000.xml|","HEFT"
"198.440084313726","0.0381","SPOT","1","4","5","0","0.2","1","Montage_1000.xml|","HEFT"
"243.699438562636","0.0729","SPOT","1","4","5","0","0.2","0","Montage_1000.xml|","HEFT"
"197.197882432114","0.0465","SPOT","1","4","6","0","0.2","1","Montage_1000.xml|","HEFT"
"170.690818828557","0.097","SPOT","1","6","7","0","0.2","1","Montage_1000.xml|","HEFT"
"310.403521870287","0.0213","SPOT","1","3","3","0","0.2","0","Montage_1000.xml|","HEFT"
"184.053857843138","0.0917","SPOT","1","5","6","0","0.2","1","Montage_1000.xml|","HEFT"
"187.887217250624","0.0493","SPOT","1","5","8","0","0.2","1","Montage_1000.xml|","HEFT"
"171.879582257888","0.0508","SPOT","1","5","7","0","0.2","2","Montage_1000.xml|","HEFT"
"200.989231372549","0.1034","SPOT","1","4","5","0","0.2","1","Montage_1000.xml|","HEFT"
"163.009056510809","0.0344","SPOT","1","6","6","0","0.2","0","Montage_1000.xml|","HEFT"
"179.497157264958","0.0323","SPOT","1","4","4","0","0.2","0","Montage_1000.xml|","HEFT"
"181.582778129714","0.0587","SPOT","1","5","6","0","0.2","0","Montage_1000.xml|","HEFT"
"163.605517521368","0.0581","SPOT","1","6","8","0","0.2","0","Montage_1000.xml|","HEFT"
"166.164552941176","0.0804","SPOT","1","6","7","0","0.2","0","Montage_1000.xml|","HEFT"
"174.46765751634","0.0925","SPOT","1","5","7","0","0.2","0","Montage_1000.xml|","HEFT"
"177.530357164404","0.0645","SPOT","1","5","7","0","0.2","0","Montage_1000.xml|","HEFT"
"182.308827759516","0.0536","SPOT","1","5","7","0","0.2","0","Montage_1000.xml|","HEFT"
"277.45251701757","0.0323","SPOT","1","4","5","0","0.2","1","Montage_1000.xml|","HEFT"
"167.268052463549","0.1026","SPOT","1","6","10","0","0.2","0","Montage_1000.xml|","HEFT"
"179.841750854701","0.0424","SPOT","1","5","7","0","0.2","0","Montage_1000.xml|","HEFT"
"169.731196983409","0.034","SPOT","1","5","5","0","0.2","0","Montage_1000.xml|","HEFT"
